Localite,Homme,Femme,Total
CR.  DJIBANAR,7108,7157,14266
CR.  KAOUR,3310,3162,6471
CR.  MANGAROUNGOU SANTO,8512,8373,16885
CR.  SIMBADI BALANTE,14726,14367,29094
CR.  YARANG BALANTE,8502,8140,16642
