Localite,Homme,Femme,Total
CA. THIAROYE /MER,34621,35132,69753
CA. DIACK SAO,27524,26087,53612
CA. DIAMAGUENE/SICAP M’BAO ,87327,82535,169861
CA. THIAROYE GARE,16688,16136,32824
CA. M’BAO,63424,63887,127311
