Localite,Homme,Femme,Total
CR.  KOUTHIA GAYDI,8471,7878,16349
CR.  KOUTHIABA WOLOF,15499,14335,29834
CR.  PASS KOTO,9844,9192,19035
CR.  PAYAR,15947,14263,30210
