Localite,Homme,Femme,Total
CA.  GOLF SUD,62645,65597,128242
CA.  SAM  NOTAIRE,54181,55056,109237
CA.  N’DIAREME LIMAMOULAYE,24398,24443,48843
CA.  WAKHINANE NIMZATT,61774,62824,124598
CA.  MEDINA GOUNASS,23920,22966,46886
