Localite,Homme,Femme,Total
CR.  BANI   ISRAEL,3259,3624,6883
CR.  BOUTOUCOUFARA,3703,3638,7341
CR.  DIANKE MAKHA,4461,4639,9100
CR.  KOMOTI,5240,5535,10775
