Localite,Homme,Femme,Total
CR.  DENDEYE GOUYE GUI,3933,3637,7570
CR.  DAROU SALAM  TYP,4087,3698,7785
CR.  KAEL,3923,3708,7631
CR.  MADINA,4188,3749,7937
CR.  N’DIOUMANE  T. THIEKENE,3225,2728,5953
CR.  TOUBA  M’BOUL,7729,6590,14319
CR.  DAROU NAHIM,1838,1486,3324
CR.  TAIBA TIECKENE,1275,1175,2450
