Localite,Homme,Femme,Total
CR.  NIAGHA,8637,9225,17862
CR.  SIMBANDI BRASSOU,10861,11034,21894
CR.  BAGHERE,7610,8040,15649
CR.  DIOUBOUDOU,3870,4113,7982
