Localite,Homme,Femme,Total
CR.  DALLA N’GABOU,5913,4767,10679
CR.  MISSIRAH,4599,4053,8651
CR.  N’GHAYE,2980,2913,5893
CR.  TOUBA FALL ,4106,3486,7592
CR.  TOUBA MOSQUEE,435957,499488,935446
