Localite,Homme,Femme,Total
CR. KHELCOM BIRAME,6661,6691,13351
CR.  GAGNICK,4674,4419,9093
CR.  NGUELOU,4980,4849,9829
CR.  OUROUR,5826,5574,11399
CR.  DARA MBOSS,2406,2392,4797
CR.  PANAL OUOLOF,3559,3550,7109
