Localite,Homme,Femme,Total
CR.  COKI,14008,11290,25298
CR.  PETE OUARACK,2261,2577,4837
CR.  THIAMENE CAYOR,8805,8374,17179
CR.  GUET ARDO,4464,4171,8635
