Localite,Homme,Femme,Total
CR.  KEUR MABA DIAKHOU,19324,19037,38360
CR.  NDRAME ESCALE,14163,14618,28781
CR.  WACK NGOUNA,25546,26183,51729
CR.  K. MANDONGO,6427,6682,13109
