Localite,Homme,Femme,Total
CR.  GAINTE KAYE,19688,18973,38660
CR.  PAOSKOTO,10859,11864,22723
CR.  POROKHANE,23064,23261,46326
CR.  TAÏBA NIASSENE,19571,19023,38594
CR. DABALY,7707,7617,15323
CR. DAROU SALAM,17819,19139,36957
