Localite,Homme,Femme,Total
CR.  DALLA N’GABOU,4908,3957,8865
CR.  MISSIRAH,3818,3364,7182
CR.  N’GHAYE,2474,2418,4892
CR.  TOUBA FALL ,3409,2894,6303
CR.  TOUBA MOSQUEE,361905,414645,776550
