Localite,Homme,Femme,Total
CR.  BONCONTO,5921,5640,11561
CR.  LINKERING,9726,9547,19273
CR.  MEDINA GOUNASS,26614,27865,54479
CR.  SINTHIANG  KOUNDARA,15316,14685,30001
