Localite,Homme,Femme,Total
CR.  FIMELA,12536,12693,25228
CR.  LOUL-SESSENE,10327,10014,20340
CR.  PALMARIN FACAO,5277,4046,9323
CR.  DJILASSE,4973,4730,9703
