Localite,Homme,Femme,Total
CR.  KEUR S.DIANE,19921,20270,40191
CR.  KEUR  SAMBA GUEYE,17474,17915,35389
CR.  NIORO ALASSANE TALL,23632,25164,48796
CR.  TOUBACOUTA,26354,26236,52590
