Localite,Homme,Femme,Total
CR.  N’DOULO,7772,7798,15570
CR.  N’GOHE,19030,19660,38691
CR.  PATAR,11198,10681,21879
CR.  TOCKY GARE ,9770,9102,18872
CR.  TOURE M’BONDE ,7849,8030,15880
