Localite,Homme,Femme,Total
CR.  N’DIEYENE SIRAKH,17415,17091,34506
CR.  N’GOUNDIANE,14228,14048,28276
CR.  THIENABA,13752,14039,27791
CR.  TOUBA TOUL,25500,25710,51209
