Localite,Homme,Femme,Total
CR. KHELCOM BIRAME,8780,8819,17598
CR.  GAGNICK,6160,5824,11985
CR.  NGUELOU,6564,6391,12955
CR.  OUROUR,7679,7347,15025
CR.  DARA MBOSS,3172,3152,6323
CR.  PANAL OUOLOF,4691,4679,9370
