Localite,Homme,Femme,Total
CR.  KANENE NDIOB,6126,6161,12286
CR.  LORO,5481,5379,10859
CR.  SAGATTA GUETH,10227,9532,19759
CR.  THIOLOM FALL,15735,16172,31907
CR.  NGOURANE OUOLOF,6159,6555,12713
