Localite,Homme,Femme,Total
CR.  BANI   ISRAEL,2546,2831,5377
CR.  BOUTOUCOUFARA,2893,2842,5735
CR.  DIANKE MAKHA,3485,3624,7109
CR.  KOMOTI,4093,4324,8417
