Localite,Homme,Femme,Total
CR.  BOULAL,7308,7304,14613
CR.  DEALI,11292,9405,20697
CR.  SAGATTA DJOLOF,6105,6342,12447
CR.  THIAMENE DJOLOF,10991,10967,21958
CR.  AFFE DJOLOFF,3296,3420,6717
