Localite,Homme,Femme,Total
CR.  DIOULACOLON,11503,11942,23445
CR.  MEDINA  EL HADJI,6565,6750,13315
CR.  TANKANTO ESCALE,8623,8613,17236
CR.  GUIRO YERO BOCAR,8759,8816,17574
