Localite,Homme,Femme,Total
CR.  GAINTE KAYE,20293,19556,39849
CR.  PAOSKOTO,11192,12228,23422
CR.  POROKHANE,23773,23976,47750
CR.  TAÏBA NIASSENE,20173,19608,39781
CR. DABALY,7944,7851,15794
CR. DAROU SALAM,18366,19727,38094
