Localite,Homme,Femme,Total
CA. YEUMBEUL NORD,98493,96352,194846
CA. YEUMBEUL SUD,57145,55051,112196
CA. MALIKA,18555,18626,37180
CA. KEUR MASSAR,116819,116532,233350
