Localite,Homme,Femme,Total
CA. PIKINE OUEST,29967,30385,60352
CA. PIKINE EST,18936,18617,37553
CA. PIKINE SUD,26971,27163,54133
CA. DALIFORD,18231,16968,35199
CA. DJIDAH THIAROYE KAO,56899,55292,112192
CA. GUINAW RAIL NORD,17893,16890,34783
CA. GUINAW RAIL SUD,23946,22178,46124
