Localite,Homme,Femme,Total
CR.  N’DIEYENE SIRAKH,20939,20550,41489
CR.  N’GOUNDIANE,17107,16891,33998
CR.  THIENABA,16535,16880,33415
CR.  TOUBA TOUL,30660,30912,61572
