Localite,Homme,Femme,Total
CA. GRAND YOFF,119897,119121,239018
CA. PATTE D’OIE,25931,27032,52964
CA. PARCELLES ASSAINIES,104099,101412,205511
CA. CAMBERENE,33870,33672,67542
