Localite,Homme,Femme,Total
CR.  FIMELA,14763,14947,29709
CR.  LOUL-SESSENE,12161,11793,23953
CR.  PALMARIN FACAO,6214,4765,10979
CR.  DJILASSE,5856,5570,11427
