Localite,Homme,Femme,Total
CR.  DIAOULE,7233,7588,14823
CR.  MBELACADIAO,9451,9601,19052
CR.  NDIOB,11187,11221,22408
CR.  THIARE  NDIALGUI,12474,12414,24887
