Localite,Homme,Femme,Total
CR. KHELCOM BIRAME,8261,8297,16558
CR.  GAGNICK,5796,5480,11277
CR.  NGUELOU,6176,6013,12189
CR.  OUROUR,7225,6913,14137
CR.  DARA MBOSS,2984,2966,5950
CR.  PANAL OUOLOF,4414,4402,8816
