Localite,Homme,Femme,Total
CR.  BANI   ISRAEL,2636,2931,5567
CR.  BOUTOUCOUFARA,2995,2942,5938
CR.  DIANKE MAKHA,3608,3752,7360
CR.  KOMOTI,4238,4477,8715
