Localite,Homme,Femme,Total
CR.  DAROU MINAM II,11792,10214,22006
CR.  N’DIOUM  N’GAINTH,6155,5816,11971
CR.  KHELCOM,2321,143,2465
CR.  NDIOBENE SAMBA LAMO,4251,3769,8020
