Localite,Homme,Femme,Total
CR.  BANDAFASSI,7254,7117,14371
CR.  TOMBORONKOTO,9523,8243,17765
CR.  DINDIFELO,3439,3430,6868
CR.  NINEFECHA,4934,5174,10109
