Localite,Homme,Femme,Total
CR.  BONCONTO,6711,6393,13105
CR.  LINKERING,11025,10821,21846
CR.  MEDINA GOUNASS,30166,31584,61750
CR.  SINTHIANG  KOUNDARA,17360,16645,34005
