Localite,Homme,Femme,Total
CA.  GOLF SUD,58123,60862,118985
CA.  SAM  NOTAIRE,50270,51082,101352
CA.  N’DIAREME LIMAMOULAYE,22637,22679,45317
CA.  WAKHINANE NIMZATT,57315,58290,115604
CA.  MEDINA GOUNASS,22193,21308,43502
