Localite,Homme,Femme,Total
CR.  FIMELA,16365,16570,32935
CR.  LOUL-SESSENE,13481,13073,26554
CR.  PALMARIN FACAO,6889,5282,12171
CR.  DJILASSE,6492,6175,12667
