Localite,Homme,Femme,Total
CR.  DIAOULE,8018,8412,16432
CR.  MBELACADIAO,10477,10643,21120
CR.  NDIOB,12402,12439,24841
CR.  THIARE  NDIALGUI,13828,13762,27589
