Localite,Homme,Femme,Total
CA. RUFISQUE CENTRE (NORD),47724,47151,94876
CA. RUFISQUE  EST,36183,36094,72277
CA. RUFISQUE OUEST,29687,31010,60697
COM. BARGNY,26442,26316,52759
COM. SEBIKOTANE,14093,14150,28243
COM. DIAMNIADIO,12359,11910,24270
COM. JAXAAY PARCELLE NIAKOUL RAP,21323,21523,42846
COM. SANGALKAM,6280,6001,12282
COM. SENDOU,1671,1550,3221
