Localite,Homme,Femme,Total
CR.  DAROU MINAM II,12214,10580,22793
CR.  N’DIOUM  N’GAINTH,6375,6024,12399
CR.  KHELCOM,2404,148,2553
CR.  NDIOBENE SAMBA LAMO,4403,3904,8307
