Localite,Homme,Femme,Total
CR.  COKI,16094,12972,29066
CR.  PETE OUARACK,2597,2960,5557
CR.  THIAMENE CAYOR,10116,9621,19738
CR.  GUET ARDO,5129,4792,9921
