Localite,Homme,Femme,Total
CR.  KELLE GUEYE,5663,5932,11594
CR.  MBEDIENE,7401,6894,14295
CR.  NGUIDILE,10626,12020,22646
CR.  NIOMRE,8536,9643,18179
