Localite,Homme,Femme,Total
CR.  BANI   ISRAEL,3757,3757,7135
CR.  BOUTOUCOUFARA,3771,3771,7610
CR.  DIANKE MAKHA,4808,4808,9433
CR.  KOMOTI,5737,5737,11169
