Localite,Homme,Femme,Total
CR.  DIOKOUL M’BELBOUCK,12289,12885,25174
CR.  KATHIOTE,16144,18037,34181
CR.  MEDINATOUL SALAM 2,10689,10685,21375
CR.  DIAMAGADIO,9147,10903,20051
