Localite,Homme,Femme,Total
CR.  DAROU MARNANE,7282,7149,14431
CR.  DAROU MOUSTY,22833,23535,46369
CR.  MBADIANE,5983,4833,10817
CR.  NDOYENE,3551,3420,6972
CR.  SAM YABAL,3697,3180,6877
CR.  TOUBA MERINA,4456,4123,8580
CR.  MBACKE CADIOR,3460,3139,6599
