Localite,Homme,Femme,Total
CR.  KANENE NDIOB,5642,5674,11316
CR.  LORO,5048,4954,10002
CR.  SAGATTA GUETH,9419,8779,18199
CR.  THIOLOM FALL,14492,14894,29387
CR.  NGOURANE OUOLOF,5672,6037,11709
