Localite,Homme,Femme,Total
CR.  DIOULACOLON,13038,13536,26574
CR.  MEDINA  EL HADJI,7441,7651,15092
CR.  TANKANTO ESCALE,9774,9763,19537
CR.  GUIRO YERO BOCAR,9928,9992,19920
