Localite,Homme,Femme,Total
CR.  BAGADADJI,9917,9760,19677
CR.  COUMBACARA,6681,6293,12975
CR.  MAMPATIM,9867,9855,19721
CR.  DIALAMBERE,8702,8333,17035
CR.  MEDINA CHERIF,8609,7941,16549
