Localite,Homme,Femme,Total
CR.  GAINTE KAYE,15403,14843,30246
CR.  PAOSKOTO,8495,9282,17778
CR.  POROKHANE,18045,18199,36244
CR.  TAÏBA NIASSENE,15312,14883,30195
CR. DABALY,6030,5959,11988
CR. DAROU SALAM,13941,14973,28914
