Localite,Homme,Femme,Total
CR.  DJIBANAR,5612,5652,11265
CR.  KAOUR,2613,2497,5110
CR.  MANGAROUNGOU SANTO,6721,6612,13333
CR.  SIMBADI BALANTE,11628,11345,22973
CR.  YARANG BALANTE,6713,6428,13141
