Localite,Homme,Femme,Total
CR.  DJILOR,11298,11172,22471
CR.  DIOSSONG,12968,13636,26603
CR.  DIAGANE BARKA,5358,5759,11118
CR.  MBAM,5570,5774,11343
CR.  NIASSENE,9057,9523,18579
