Localite,Homme,Femme,Total
CR.  DJIBANAR,7887,7942,15830
CR.  KAOUR,3673,3508,7181
CR.  MANGAROUNGOU SANTO,9445,9291,18737
CR.  SIMBADI BALANTE,16342,15943,32285
CR.  YARANG BALANTE,9434,9033,18467
