Localite,Homme,Femme,Total
CR.  NIAGHA,8943,9552,18496
CR.  SIMBANDI BRASSOU,11246,11425,22671
CR.  BAGHERE,7880,8325,16204
CR.  DIOUBOUDOU,4007,4259,8265
