Localite,Homme,Femme,Total
CR.  DIOKOUL M’BELBOUCK,17543,18393,35937
CR.  KATHIOTE,23046,25748,48795
CR.  MEDINATOUL SALAM 2,15259,15253,30513
CR.  DIAMAGADIO,13058,15565,28623
