Localite,Homme,Femme,Total
CR.  CHERIF LÖ,9309,8997,18306
CR.  MONT- ROLLAND,7007,7506,14513
CR.  NOTTO GOUYE DIAMA,11070,11348,22418
CR.  PIRE GOUREYE,12112,11912,24024
CR. PAMBAL,4121,4445,8566
