Localite,Homme,Femme,Total
CR.  M’BAYENE,4746,4839,9585
CR.  N’GANDIOUF,13764,13231,26996
CR.  NIAKHENE,4605,4553,9158
CR.  THILMAKHA,6100,5942,12041
