Localite,Homme,Femme,Total
CR.  KELLE GUEYE,6324,6624,12947
CR.  MBEDIENE,8265,7699,15964
CR.  NGUIDILE,11866,13423,25289
CR.  NIOMRE,9532,10768,20300
