Localite,Homme,Femme,Total
CR. KHELCOM BIRAME,9049,9090,18139
CR.  GAGNICK,6350,6003,12354
CR.  NGUELOU,6766,6587,13353
CR.  OUROUR,7915,7573,15487
CR.  DARA MBOSS,3269,3249,6518
CR.  PANAL OUOLOF,4836,4823,9658
