Localite,Homme,Femme,Total
CA. GRAND YOFF,98792,98152,196944
CA. PATTE D’OIE,21367,22274,43641
CA. PARCELLES ASSAINIES,85775,83561,169336
CA. CAMBERENE,27908,27745,55653
