Localite,Homme,Femme,Total
CR.  KELLE GUEYE,5508,5769,11276
CR.  MBEDIENE,7198,6705,13904
CR.  NGUIDILE,10335,11691,22025
CR.  NIOMRE,8302,9379,17681
