Localite,Homme,Femme,Total
CA. RUFISQUE CENTRE (NORD),62749,61996,124745
CA. RUFISQUE  EST,47574,47457,95031
CA. RUFISQUE OUEST,39033,40772,79806
COM. BARGNY,34767,34601,69368
COM. SEBIKOTANE,18530,18604,37134
COM. DIAMNIADIO,16250,15660,31910
COM. JAXAAY PARCELLE NIAKOUL RAP,28036,28298,56334
COM. SANGALKAM,8257,7890,16148
COM. SENDOU,2198,2037,4235
