Localite,Homme,Femme,Total
CR. KHELCOM BIRAME,6459,6488,12947
CR.  GAGNICK,4532,4285,8818
CR.  NGUELOU,4829,4702,9531
CR.  OUROUR,5649,5405,11054
CR.  DARA MBOSS,2333,2319,4652
CR.  PANAL OUOLOF,3452,3442,6894
