Localite,Homme,Femme,Total
CR.  DIAOULE,8603,9026,17631
CR.  MBELACADIAO,11241,11420,22661
CR.  NDIOB,13306,13347,26653
CR.  THIARE  NDIALGUI,14837,14766,29602
