Localite,Homme,Femme,Total
CR.  FIMELA,17559,17779,35338
CR.  LOUL-SESSENE,14465,14027,28491
CR.  PALMARIN FACAO,7392,5667,13059
CR.  DJILASSE,6965,6626,13591
